ticker,fiscal_year,accession,drift_score,n_new,n_modified,n_removed,n_total_risks,removal_rate,new_rate,modified_rate,theme_supply_chain,theme_supply_chain_count,theme_cybersecurity,theme_cybersecurity_count,theme_regulatory,theme_regulatory_count,theme_litigation,theme_litigation_count,theme_macro,theme_macro_count,theme_talent,theme_talent_count,theme_climate,theme_climate_count,theme_concentration,theme_concentration_count,theme_liquidity,theme_liquidity_count,theme_ai_technology,theme_ai_technology_count,cash_and_equivalents,eps_basic,eps_diluted,net_income,operating_cash_flow,operating_income,revenue,rnd_expense,stockholders_equity,total_assets,total_liabilities,net_margin,operating_margin,leverage,roe,asset_turnover,cash_ratio,rnd_intensity,filing_date,period_of_report,reporting_lag_days,fwd_return,market_return,excess_return
COST,2020,0000909832-20-000017,0.4615,4,14,7,39,0.1794871794871795,0.10256410256410256,0.358974358974359,0.5555555555555556,10,0.2222222222222222,4,0.5,9,0.3888888888888889,7,0.05555555555555555,1,0.16666666666666666,3,0.16666666666666666,3,0.0,0,0.1111111111111111,2,0.0,0,12277000000.0,9.05,9.02,4002000000.0,8861000000.0,5435000000.0,166761000000.0,,18284000000.0,55556000000.0,36851000000.0,0.023998416896036844,0.03259155318089961,0.663312693498452,0.21887989499015534,3.001673986608107,0.220984232126143,,2020-10-07,2020-08-30,38,0.06419228277764219,0.09435640511807748,-0.030164122340435293
COST,2021,0000909832-21-000014,0.1892,0,7,7,37,0.1891891891891892,0.0,0.1891891891891892,0.2857142857142857,2,0.0,0,0.5714285714285714,4,0.42857142857142855,3,0.42857142857142855,3,0.2857142857142857,2,0.14285714285714285,1,0.0,0,0.0,0,0.0,0,11258000000.0,11.3,11.27,5007000000.0,8958000000.0,6708000000.0,195929000000.0,,17564000000.0,59268000000.0,41190000000.0,0.025555175599324246,0.034236891935343926,0.6949787406357563,0.28507173764518334,3.3058142673955593,0.1899507322669906,,2021-10-06,2021-08-29,38,0.2577175944167724,0.101926304093225,0.15579129032354738
COST,2022,0000909832-22-000021,0.1143,0,4,3,35,0.08571428571428572,0.0,0.11428571428571428,0.25,1,0.0,0,0.75,3,0.75,3,0.25,1,0.25,1,0.25,1,0.0,0,0.0,0,0.0,0,10203000000.0,13.17,13.14,5844000000.0,7392000000.0,7793000000.0,226954000000.0,,20642000000.0,64166000000.0,43519000000.0,0.025749711395260715,0.03433735470624003,0.6782252283140604,0.2831121015405484,3.5369822024124926,0.15900944425396626,,2022-10-05,2022-08-28,38,-0.054592285747553176,0.014529041375079552,-0.06912132712263273
COST,2023,0000909832-23-000042,0.1714,0,6,3,35,0.08571428571428572,0.0,0.17142857142857143,0.3333333333333333,2,0.0,0,0.6666666666666666,4,0.16666666666666666,1,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.0,0,0.0,0,0.0,0,13700000000.0,14.18,14.16,6292000000.0,11068000000.0,8114000000.0,242290000000.0,,25058000000.0,68994000000.0,43936000000.0,0.025968880267448098,0.033488794419910026,0.6368089978838739,0.2510974539069359,3.5117546453314783,0.19856799141954373,,2023-10-11,2023-09-03,38,0.20880650806927636,0.09048706189283838,0.11831944617643798
COST,2024,0000909832-24-000049,0.1714,0,6,2,35,0.05714285714285714,0.0,0.17142857142857143,0.5,3,0.0,0,0.6666666666666666,4,0.16666666666666666,1,0.3333333333333333,2,0.5,3,0.5,3,0.0,0,0.0,0,0.0,0,9906000000.0,16.59,16.56,7367000000.0,11339000000.0,9285000000.0,254453000000.0,,23622000000.0,69831000000.0,46209000000.0,0.028952301603832536,0.036490039417888566,0.6617261674614426,0.3118702904072475,3.6438401283097765,0.14185676848391116,,2024-10-09,2024-09-01,38,0.014843590331676723,0.023341272086323497,-0.008497681754646774
CRM,2019,0001108524-19-000009,0.4225,0,30,19,71,0.2676056338028169,0.0,0.4225352112676056,0.0,0,0.1,3,0.26666666666666666,8,0.13333333333333333,4,0.16666666666666666,5,0.23333333333333334,7,0.1,3,0.0,0,0.13333333333333333,4,0.03333333333333333,1,2669000000.0,1.48,1.43,1110000000.0,3398000000.0,535000000.0,13282000000.0,1886000000.0,15605000000.0,30737000000.0,15132000000.0,0.08357175124228279,0.040280078301460624,0.4923056902104955,0.07113104774110862,0.43211764323128476,0.08683345804730455,0.1419966872458967,2019-03-08,2019-01-31,36,0.02740851215653392,0.04224435134232488,-0.014835839185790962
CRM,2020,0001108524-20-000014,0.3793,0,33,6,87,0.06896551724137931,0.0,0.3793103448275862,0.030303030303030304,1,0.09090909090909091,3,0.24242424242424243,8,0.12121212121212122,4,0.15151515151515152,5,0.21212121212121213,7,0.06060606060606061,2,0.030303030303030304,1,0.15151515151515152,5,0.030303030303030304,1,4145000000.0,0.15,0.15,126000000.0,4331000000.0,297000000.0,17098000000.0,2766000000.0,33885000000.0,55126000000.0,21241000000.0,0.007369282957071003,0.017370452684524505,0.38531727315604253,0.0037184594953519256,0.3101621739288176,0.07519137974821319,0.16177330681951105,2020-03-05,2020-01-31,34,0.031780772318356326,0.03820612091374923,-0.006425348595392906
CRM,2021,0001108524-22-000008,0.6423,4,75,18,123,0.14634146341463414,0.032520325203252036,0.6097560975609756,0.02531645569620253,2,0.16455696202531644,13,0.31645569620253167,25,0.22784810126582278,18,0.06329113924050633,5,0.13924050632911392,11,0.05063291139240506,4,0.02531645569620253,2,0.12658227848101267,10,0.012658227848101266,1,6195000000.0,4.48,4.38,4072000000.0,4801000000.0,455000000.0,21252000000.0,3598000000.0,41493000000.0,66301000000.0,24808000000.0,0.19160549595332205,0.021409749670619236,0.37417233525889504,0.09813703516255753,0.32053815176241685,0.09343750471335274,0.16930171277997366,2021-03-17,2021-01-31,45,0.13823200472267572,0.07201898270040016,0.06621302202227555
CRM,2022,0001108524-22-000013,0.375,1,41,35,112,0.3125,0.008928571428571428,0.36607142857142855,0.07142857142857142,3,0.14285714285714285,6,0.40476190476190477,17,0.21428571428571427,9,0.16666666666666666,7,0.09523809523809523,4,0.09523809523809523,4,0.047619047619047616,2,0.07142857142857142,3,0.023809523809523808,1,5464000000.0,1.51,1.48,1444000000.0,6000000000.0,548000000.0,26492000000.0,4465000000.0,58131000000.0,95209000000.0,37078000000.0,0.054507020987467916,0.020685489959232976,0.3894379733008434,0.024840446577557584,0.27825100568223593,0.057389532502179416,0.16854144647440736,2022-03-11,2022-01-31,39,-0.054522508022191524,-0.04138117457793291,-0.013141333444258614
CRM,2023,0001108524-23-000011,0.2522,1,28,17,115,0.14782608695652175,0.008695652173913044,0.24347826086956523,0.0,0,0.2413793103448276,7,0.4482758620689655,13,0.1724137931034483,5,0.10344827586206896,3,0.20689655172413793,6,0.10344827586206896,3,0.0,0,0.034482758620689655,1,0.034482758620689655,1,7016000000.0,0.21,0.21,208000000.0,7111000000.0,1030000000.0,31352000000.0,5055000000.0,58359000000.0,98849000000.0,40490000000.0,0.006634345496300076,0.03285276856340903,0.40961466479175307,0.003564146061447249,0.31717063399730905,0.07097694463272264,0.16123373309517733,2023-03-08,2023-01-31,36,0.16343263497390273,0.0770670262671858,0.08636560870671693
CRM,2024,0001108524-24-000005,0.2564,1,29,19,117,0.1623931623931624,0.008547008547008548,0.24786324786324787,0.13333333333333333,4,0.16666666666666666,5,0.3333333333333333,10,0.16666666666666666,5,0.2,6,0.2,6,0.13333333333333333,4,0.0,0,0.03333333333333333,1,0.06666666666666667,2,8472000000.0,4.25,4.2,4136000000.0,10234000000.0,5011000000.0,34857000000.0,4906000000.0,59646000000.0,99823000000.0,40177000000.0,0.11865622400091803,0.14375878589666352,0.40248239383709167,0.06934245381081715,0.3491880628712822,0.08487022028991315,0.14074647846917404,2024-03-06,2024-01-31,35,-0.22583928610666396,0.039787398265302566,-0.2656266843719665
CSCO,2019,0000858877-19-000012,0.1364,0,12,22,88,0.25,0.0,0.13636363636363635,0.5833333333333334,7,0.0,0,0.25,3,0.25,3,0.08333333333333333,1,0.3333333333333333,4,0.0,0,0.08333333333333333,1,0.0,0,0.0,0,11750000000.0,2.63,2.61,11621000000.0,15831000000.0,14219000000.0,51904000000.0,6577000000.0,33571000000.0,97793000000.0,64222000000.0,0.22389411220715166,0.27394805795314425,0.6567136707126277,0.3461618658961604,0.530753734929903,0.1201517491026965,0.12671470406905055,2019-09-05,2019-07-27,40,-0.08669085175389833,0.05062900098215082,-0.13731985273604916
CSCO,2020,0000858877-20-000010,0.2708,3,23,17,96,0.17708333333333334,0.03125,0.23958333333333334,0.46153846153846156,12,0.038461538461538464,1,0.23076923076923078,6,0.11538461538461539,3,0.19230769230769232,5,0.15384615384615385,4,0.0,0,0.07692307692307693,2,0.11538461538461539,3,0.0,0,11809000000.0,2.65,2.64,11214000000.0,15426000000.0,13620000000.0,49301000000.0,6347000000.0,37920000000.0,94853000000.0,56933000000.0,0.22745988925173932,0.27626214478408145,0.600223503737362,0.29572784810126584,0.5197621582870336,0.1244979072881195,0.1287397821545202,2020-09-03,2020-07-25,40,0.08168064495803196,0.06620980996232251,0.015470834995709448
CSCO,2021,0000858877-21-000013,0.3118,0,29,34,93,0.3655913978494624,0.0,0.3118279569892473,0.6896551724137931,20,0.034482758620689655,1,0.3793103448275862,11,0.06896551724137931,2,0.034482758620689655,1,0.13793103448275862,4,0.1724137931034483,5,0.0,0,0.034482758620689655,1,0.0,0,9175000000.0,2.51,2.5,10591000000.0,15454000000.0,12833000000.0,49818000000.0,6549000000.0,41275000000.0,97497000000.0,56222000000.0,0.21259384158336345,0.25759765546589586,0.5766536406248397,0.2565960024227741,0.5109695682944091,0.09410545965516888,0.13145850897266048,2021-09-09,2021-07-31,40,-0.020388846673579163,0.049098157115528174,-0.06948700378910734
CSCO,2022,0000858877-22-000013,0.2404,3,22,20,104,0.19230769230769232,0.028846153846153848,0.21153846153846154,0.4,10,0.12,3,0.36,9,0.04,1,0.12,3,0.12,3,0.16,4,0.0,0,0.04,1,0.0,0,7079000000.0,2.83,2.82,11812000000.0,13226000000.0,13969000000.0,51557000000.0,6774000000.0,39773000000.0,94002000000.0,54229000000.0,0.22910565005721822,0.2709428399635355,0.5768919810216804,0.29698539210016844,0.5484670538924704,0.07530690836365184,0.1313885602343038,2022-09-08,2022-07-30,40,0.07179895956722478,-0.013999179181838562,0.08579813874906334
CSCO,2023,0000858877-23-000023,0.1562,1,14,36,96,0.375,0.010416666666666666,0.14583333333333334,0.6,9,0.0,0,0.26666666666666666,4,0.2,3,0.06666666666666667,1,0.26666666666666666,4,0.0,0,0.0,0,0.06666666666666667,1,0.0,0,10123000000.0,3.08,3.07,12613000000.0,19886000000.0,15031000000.0,56998000000.0,7551000000.0,44353000000.0,101852000000.0,57499000000.0,0.2212884662619741,0.26371100740376857,0.5645348152220869,0.28437760692625075,0.5596159132859443,0.09938930997918549,0.13247833257307273,2023-09-07,2023-07-29,40,-0.15399725317669608,0.025882852571896674,-0.17988010574859276
CSCO,2024,0000858877-24-000017,0.198,1,19,24,101,0.2376237623762376,0.009900990099009901,0.18811881188118812,0.35,7,0.2,4,0.4,8,0.05,1,0.1,2,0.05,1,0.2,4,0.05,1,0.05,1,0.0,0,7508000000.0,2.55,2.54,10320000000.0,10880000000.0,12181000000.0,53803000000.0,7983000000.0,45457000000.0,124413000000.0,78956000000.0,0.1918108655651172,0.22640001486905934,0.6346282140933825,0.22702774050201288,0.4324548077773223,0.06034739134977856,0.14837462595022582,2024-09-05,2024-07-27,40,0.22278932793575937,0.1090114028587974,0.11377792507696197
CVX,2019,0000093410-20-000010,0.1765,0,3,1,17,0.058823529411764705,0.0,0.17647058823529413,0.0,0,0.0,0,1.0,3,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.3333333333333333,1,0.0,0,0.0,0,,1.55,1.54,2924000000.0,27314000000.0,,139865000000.0,500000000.0,144213000000.0,237428000000.0,92220000000.0,0.02090587352089515,,0.3884124871540004,0.020275564616227384,0.5890838485772529,,0.003574875773066886,2020-02-21,2019-12-31,52,-0.1432786555870729,-0.11054923080460088,-0.03272942478247201
CVX,2020,0000093410-21-000009,0.5172,4,11,1,29,0.034482758620689655,0.13793103448275862,0.3793103448275862,0.13333333333333333,2,0.06666666666666667,1,0.3333333333333333,5,0.13333333333333333,2,0.06666666666666667,1,0.06666666666666667,1,0.26666666666666666,4,0.0,0,0.2,3,0.0,0,,-2.96,-2.96,-5543000000.0,10577000000.0,,94471000000.0,435000000.0,131688000000.0,239790000000.0,107064000000.0,-0.05867409046162314,,0.4464906793444264,-0.04209191422149323,0.39397389382376247,,0.004604587651236888,2021-02-25,2020-12-31,56,0.029746104143976954,0.09968513570248917,-0.06993903155851222
CVX,2021,0000093410-22-000019,0.3846,1,9,13,26,0.5,0.038461538461538464,0.34615384615384615,0.1,1,0.0,0,0.7,7,0.2,2,0.0,0,0.0,0,0.8,8,0.0,0,0.1,1,0.0,0,,8.15,8.14,15625000000.0,29187000000.0,,155606000000.0,268000000.0,139067000000.0,239535000000.0,99595000000.0,0.10041386578923692,,0.4157847496190536,0.11235591477489268,0.6496169662053562,,0.0017222986260169916,2022-02-24,2021-12-31,55,0.3114798138400889,-0.06933350780792741,0.3808133216480163
CVX,2022,0000093410-23-000009,0.3448,1,9,4,29,0.13793103448275862,0.034482758620689655,0.3103448275862069,0.0,0,0.1,1,0.8,8,0.2,2,0.3,3,0.0,0,0.5,5,0.1,1,0.1,1,0.0,0,17678000000.0,18.36,18.28,35465000000.0,49602000000.0,,235717000000.0,268000000.0,159282000000.0,257709000000.0,97467000000.0,0.15045584323574457,,0.37820565055935185,0.22265541618010823,0.9146634382190766,0.06859675059854332,0.0011369566047421272,2023-02-23,2022-12-31,54,-0.019267216283133874,0.029947644396118238,-0.04921486067925211
CVX,2023,0000093410-24-000013,0.4,2,10,10,30,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.08333333333333333,1,0.08333333333333333,1,0.6666666666666666,8,0.08333333333333333,1,0.0,0,0.0,0,0.5,6,0.08333333333333333,1,0.08333333333333333,1,0.0,0,8178000000.0,11.41,11.36,21369000000.0,35609000000.0,,196913000000.0,320000000.0,160957000000.0,261632000000.0,99703000000.0,0.10852000629719724,,0.38108106042074363,0.13276216629286083,0.7526334699119374,0.03125764432485323,0.001625083158552254,2024-02-26,2023-12-31,57,0.03167993137270273,0.04959585276021322,-0.01791592138751049
CVX,2024,0000093410-25-000009,0.25,0,8,5,32,0.15625,0.0,0.25,0.125,1,0.0,0,0.875,7,0.125,1,0.0,0,0.0,0,0.625,5,0.0,0,0.0,0,0.0,0,,9.76,9.72,17661000000.0,31492000000.0,,193414000000.0,353000000.0,152318000000.0,256938000000.0,103781000000.0,0.09131190089652248,,0.40391456304633805,0.11594821360574588,0.752765258544863,,0.0018251005614898612,2025-02-21,2024-12-31,52,-0.1273396648122129,-0.02516222368630866,-0.10217744112590424
DAL,2019,0000027904-20-000004,0.3947,0,15,3,38,0.07894736842105263,0.0,0.39473684210526316,0.13333333333333333,2,0.0,0,0.6666666666666666,10,0.0,0,0.06666666666666667,1,0.06666666666666667,1,0.26666666666666666,4,0.0,0,0.06666666666666667,1,0.0,0,2882000000.0,7.32,7.3,4767000000.0,8425000000.0,6618000000.0,47007000000.0,,15358000000.0,64532000000.0,,0.1014104282340928,0.14078754228093687,,0.3103919781221513,0.7284293063906279,0.04466001363664539,,2020-02-13,2019-12-31,44,-0.6694718367749628,-0.15962788500420114,-0.5098439517707617
DAL,2020,0000027904-21-000003,0.6154,4,28,4,52,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.0625,2,0.125,4,0.28125,9,0.03125,1,0.0625,2,0.09375,3,0.125,4,0.0,0,0.125,4,0.0,0,8307000000.0,-19.49,-19.49,-12385000000.0,-3793000000.0,-12469000000.0,17095000000.0,,1534000000.0,71996000000.0,,-0.7244808423515647,-0.7293945598128108,,-8.073663624511083,0.2374437468748264,0.11538141007833769,,2021-02-12,2020-12-31,43,0.015708112567092578,0.04834914712024123,-0.03264103455314865
DAL,2021,0000027904-22-000003,0.3396,0,18,8,53,0.1509433962264151,0.0,0.33962264150943394,0.2222222222222222,4,0.1111111111111111,2,0.3333333333333333,6,0.0,0,0.05555555555555555,1,0.0,0,0.3888888888888889,7,0.0,0,0.1111111111111111,2,0.0,0,7933000000.0,0.44,0.44,280000000.0,3264000000.0,1886000000.0,29899000000.0,,3887000000.0,72459000000.0,,0.009364861701060236,0.06307903274357002,,0.0720349884229483,0.41263335127451384,0.10948260395534026,,2022-02-11,2021-12-31,42,-0.1337114561484652,-0.10648214318456097,-0.027229312963904226
DAL,2022,0000027904-23-000003,0.1765,0,9,7,51,0.13725490196078433,0.0,0.17647058823529413,0.1111111111111111,1,0.0,0,0.4444444444444444,4,0.0,0,0.2222222222222222,2,0.1111111111111111,1,0.2222222222222222,2,0.0,0,0.1111111111111111,1,0.0,0,3266000000.0,2.07,2.06,1318000000.0,6363000000.0,3661000000.0,50582000000.0,,6582000000.0,72288000000.0,,0.026056700011861927,0.0723775256019928,,0.2002430872075357,0.6997288623284639,0.04518038955289951,,2023-02-10,2022-12-31,41,-0.12968284971923272,0.013878586944202425,-0.14356143666343515
DAL,2023,0000027904-24-000003,0.3111,0,14,11,45,0.24444444444444444,0.0,0.3111111111111111,0.07142857142857142,1,0.07142857142857142,1,0.35714285714285715,5,0.0,0,0.0,0,0.07142857142857142,1,0.21428571428571427,3,0.0,0,0.21428571428571427,3,0.0,0,2741000000.0,7.21,7.17,4609000000.0,6464000000.0,5521000000.0,58048000000.0,,11105000000.0,73644000000.0,,0.07939980705622933,0.09511094266813672,,0.415038271049077,0.7882244310466568,0.037219596980066265,,2024-02-12,2023-12-31,43,0.29928977320908445,0.04287255150390382,0.2564172217051806
DAL,2024,0000027904-25-000004,0.2195,0,9,9,41,0.21951219512195122,0.0,0.21951219512195122,0.1111111111111111,1,0.4444444444444444,4,0.4444444444444444,4,0.0,0,0.0,0,0.1111111111111111,1,0.3333333333333333,3,0.0,0,0.1111111111111111,1,0.0,0,3069000000.0,5.39,5.33,3457000000.0,8025000000.0,5995000000.0,61643000000.0,,15293000000.0,75372000000.0,,0.056080982431095175,0.0972535405479941,,0.22605113450598313,0.8178501300217588,0.040718038528896675,,2025-02-11,2024-12-31,42,-0.2082683306394847,-0.0339764064755019,-0.1742919241639828
DIS,2020,0001744489-20-000197,0.7091,3,36,5,55,0.09090909090909091,0.05454545454545454,0.6545454545454545,0.02564102564102564,1,0.02564102564102564,1,0.20512820512820512,8,0.0,0,0.2564102564102564,10,0.1282051282051282,5,0.05128205128205128,2,0.10256410256410256,4,0.15384615384615385,6,0.0,0,17914000000.0,-1.58,-1.58,-2864000000.0,,8108000000.0,65388000000.0,,83583000000.0,201549000000.0,,-0.04380008564262556,0.12399828714748884,,-0.0342653410382494,0.32442731048032986,0.08888161191571281,,2020-11-25,2020-10-03,53,0.3219530490304825,0.07304837452104063,0.24890467450944187
DIS,2021,0001744489-21-000220,0.3158,0,18,9,57,0.15789473684210525,0.0,0.3157894736842105,0.16666666666666666,3,0.2222222222222222,4,0.1111111111111111,2,0.05555555555555555,1,0.2222222222222222,4,0.16666666666666666,3,0.0,0,0.0,0,0.16666666666666666,3,0.0,0,15959000000.0,1.1,1.09,1995000000.0,,7766000000.0,67418000000.0,,88553000000.0,203609000000.0,,0.029591503752706992,0.11519178854311905,,0.022528881009113187,0.3311150292963474,0.07838062168175278,,2021-11-24,2021-10-02,53,-0.021474804496804865,-0.08171609760690458,0.06024129311009972
DIS,2022,0001744489-22-000213,0.3538,3,20,19,65,0.2923076923076923,0.046153846153846156,0.3076923076923077,0.043478260869565216,1,0.13043478260869565,3,0.21739130434782608,5,0.0,0,0.17391304347826086,4,0.391304347826087,9,0.17391304347826086,4,0.0,0,0.13043478260869565,3,0.0,0,11615000000.0,1.73,1.72,3145000000.0,,12121000000.0,82722000000.0,,95008000000.0,203631000000.0,,0.03801890669954788,0.14652692149609536,,0.0331024755810037,0.40623480707750786,0.05703944880691054,,2022-11-29,2022-10-01,59,0.06083010781032105,0.010946607291589007,0.04988350051873204
DIS,2023,0001744489-23-000216,0.5224,1,34,23,67,0.34328358208955223,0.014925373134328358,0.5074626865671642,0.2,7,0.08571428571428572,3,0.2,7,0.02857142857142857,1,0.2571428571428571,9,0.34285714285714286,12,0.2,7,0.0,0,0.14285714285714285,5,0.05714285714285714,2,14182000000.0,1.29,1.29,2354000000.0,,12863000000.0,88898000000.0,,99277000000.0,205579000000.0,,0.02647978582195325,0.14469391887331548,,0.02371143366540085,0.4324274366545221,0.06898564542098172,,2023-11-21,2023-09-30,52,0.18542859758880922,0.10648233553694732,0.0789462620518619
DIS,2024,0001744489-24-000276,0.2857,0,20,21,70,0.3,0.0,0.2857142857142857,0.1,2,0.1,2,0.35,7,0.2,4,0.15,3,0.4,8,0.15,3,0.0,0,0.0,0,0.05,1,6002000000.0,2.72,2.72,4972000000.0,,15601000000.0,91361000000.0,,100696000000.0,196219000000.0,,0.054421470868313615,0.17076214139512483,,0.04937634066894415,0.46560730612224094,0.030588271268327735,,2024-11-14,2024-09-28,47,0.0054435861228942705,0.02029266332401054,-0.014849077201116268
GS,2019,0001193125-20-043853,0.4516,0,42,14,93,0.15053763440860216,0.0,0.45161290322580644,0.023809523809523808,1,0.16666666666666666,7,0.7619047619047619,32,0.047619047619047616,2,0.07142857142857142,3,0.09523809523809523,4,0.07142857142857142,3,0.047619047619047616,2,0.2619047619047619,11,0.0,0,133546000000.0,21.18,21.03,8466000000.0,23868000000.0,,,,90265000000.0,992968000000.0,902703000000.0,,,0.9090957613941235,0.09379050573311914,,0.13449174595757366,,2020-02-21,2019-12-31,52,-0.21428669383729979,-0.11054923080460088,-0.1037374630326989
GS,2024,0000886982-25-000005,0.0569,0,7,5,123,0.04065040650406504,0.0,0.056910569105691054,0.14285714285714285,1,0.0,0,0.8571428571428571,6,0.14285714285714285,1,0.0,0,0.14285714285714285,1,0.42857142857142855,3,0.14285714285714285,1,0.14285714285714285,1,0.0,0,182092000000.0,41.07,40.54,14276000000.0,-13212000000.0,,,,121996000000.0,1675972000000.0,1553976000000.0,,,0.9272088077843783,0.11702023017148103,,0.10864859317458764,,2025-02-27,2024-12-31,58,0.005686080490267231,0.007602938799902675,-0.0019168583096354445
HON,2019,0000773840-20-000009,0.3333,0,11,4,33,0.12121212121212122,0.0,0.3333333333333333,0.2727272727272727,3,0.2727272727272727,3,0.45454545454545453,5,0.18181818181818182,2,0.36363636363636365,4,0.09090909090909091,1,0.09090909090909091,1,0.0,0,0.0,0,0.0,0,9067000000.0,8.52,8.41,6143000000.0,6897000000.0,,36709000000.0,1556000000.0,18494000000.0,58679000000.0,,0.16734315835353727,,,0.3321617821996323,0.6255900748138176,0.1545186523287718,0.042387425427007,2020-02-14,2019-12-31,45,-0.28831691964195977,-0.15093079785208963,-0.13738612178987014
HON,2023,0000773840-24-000014,0.259,5,67,33,278,0.11870503597122302,0.017985611510791366,0.24100719424460432,0.2222222222222222,16,0.16666666666666666,12,0.25,18,0.1111111111111111,8,0.041666666666666664,3,0.027777777777777776,2,0.16666666666666666,12,0.0,0,0.06944444444444445,5,0.013888888888888888,1,7925000000.0,8.53,8.47,5658000000.0,5340000000.0,,36662000000.0,1456000000.0,15856000000.0,61525000000.0,,0.15432873274780426,,,0.3568365287588295,0.5958878504672898,0.12880942706216986,0.039714145436691946,2024-02-16,2023-12-31,47,0.0592668474772779,0.061705611482319817,-0.0024387640050419143
HON,2024,0000773840-25-000010,0.2996,2,81,44,277,0.1588447653429603,0.007220216606498195,0.2924187725631769,0.10843373493975904,9,0.04819277108433735,4,0.14457831325301204,12,0.04819277108433735,4,0.060240963855421686,5,0.03614457831325301,3,0.25301204819277107,21,0.012048192771084338,1,0.04819277108433735,4,0.012048192771084338,1,10567000000.0,8.76,8.71,5705000000.0,6097000000.0,8699000000.0,38498000000.0,1536000000.0,18619000000.0,75196000000.0,,0.1481895163385111,0.22595979011896722,,0.30640743326709274,0.5119687217405181,0.14052609181339432,0.03989817652865084,2025-02-14,2024-12-31,45,0.10224265725437727,-0.028643075424589715,0.13088573267896697
JNJ,2019,0000200406-20-000010,0.3333,0,7,2,21,0.09523809523809523,0.0,0.3333333333333333,0.7142857142857143,5,0.2857142857142857,2,0.5714285714285714,4,0.7142857142857143,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17305000000.0,5.72,5.63,15119000000.0,23416000000.0,,82059000000.0,,59471000000.0,157728000000.0,98257000000.0,0.1842454819093579,,0.6229521708257253,0.2542247481966,0.5202563907486305,0.10971419151957801,,2020-02-18,2019-12-29,51,0.015688633802294242,-0.11877545071048222,0.13446408451277647
JNJ,2022,0000200406-22-000022,0.3143,2,9,3,35,0.08571428571428572,0.05714285714285714,0.2571428571428571,0.2727272727272727,3,0.18181818181818182,2,0.5454545454545454,6,0.09090909090909091,1,0.18181818181818182,2,0.18181818181818182,2,0.2727272727272727,3,0.09090909090909091,1,0.09090909090909091,1,0.0,0,14487000000.0,7.93,7.81,20878000000.0,23410000000.0,,93775000000.0,,74023000000.0,182018000000.0,107995000000.0,0.22263929618768327,,0.5933204408355217,0.28204747173175904,0.5151962992671054,0.07959102945862497,,2022-02-17,2022-01-02,46,0.06279921645199091,-0.10063279528814181,0.16343201174013272
JNJ,2023,0000200406-24-000013,0.4337,1,35,1,83,0.012048192771084338,0.012048192771084338,0.42168674698795183,0.4444444444444444,16,0.19444444444444445,7,0.5555555555555556,20,0.08333333333333333,3,0.2222222222222222,8,0.05555555555555555,2,0.0,0,0.0,0,0.05555555555555555,2,0.027777777777777776,1,21859000000.0,13.88,13.72,35153000000.0,22791000000.0,,85159000000.0,483000000.0,68774000000.0,167558000000.0,98784000000.0,0.41279254101151963,,0.5895510808197758,0.511137930031698,0.5082359541173802,0.1304563196027644,0.005671743444615366,2024-02-16,2023-12-31,47,-0.014500047863910988,0.061705611482319817,-0.0762056593462308
JNJ,2024,0000200406-25-000038,0.0833,0,3,47,36,1.3055555555555556,0.0,0.08333333333333333,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.0,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.0,0,24105000000.0,5.84,5.79,14066000000.0,24266000000.0,,88821000000.0,1841000000.0,71490000000.0,180104000000.0,108614000000.0,0.1583634500850024,,0.6030626748989473,0.19675479087984332,0.49316506018744727,0.1338393372717985,0.020727080307584918,2025-02-13,2024-12-29,46,-0.06180239394640223,-0.033412237082671575,-0.028390156863730656
JPM,2019,0000019617-20-000257,0.3188,0,22,15,69,0.21739130434782608,0.0,0.3188405797101449,0.045454545454545456,1,0.13636363636363635,3,0.6818181818181818,15,0.2727272727272727,6,0.18181818181818182,4,0.0,0,0.09090909090909091,2,0.0,0,0.09090909090909091,2,0.0,0,,10.75,10.72,36431000000.0,6046000000.0,,115627000000.0,,261330000000.0,2687379000000.0,2426049000000.0,0.31507346899945515,,0.9027565520159233,0.13940611487391422,0.04302593716777574,,,2020-02-25,2019-12-31,56,-0.2840194120220578,-0.049488902693245136,-0.2345305093288127
JPM,2020,0000019617-21-000236,0.5783,0,48,7,83,0.08433734939759036,0.0,0.5783132530120482,0.041666666666666664,2,0.125,6,0.75,36,0.2916666666666667,14,0.14583333333333334,7,0.041666666666666664,2,0.0625,3,0.020833333333333332,1,0.22916666666666666,11,0.0,0,,8.89,8.88,29131000000.0,-79910000000.0,,119543000000.0,,279354000000.0,3386071000000.0,3106717000000.0,0.24368637226771955,,0.9174990719332229,0.10427987428137775,0.03530433945419337,,,2021-02-23,2020-12-31,54,0.09224603107767095,0.0852721456057212,0.006973885471949742
